date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:18:59	65921/65921	---M-Z	200	added ('OK')	text/html	etag:%22151a13a3-10181-56141d57c1280%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/gallery-page.html	C:/Users/KASHIF%20KAZMI/Desktop/blue/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/gallery-page.html	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/)
11:18:59	284/284	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Tue,%2009%20Jan%202018%2005:48:00%20GMT	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/documentation	C:/Users/KASHIF%20KAZMI/Desktop/blue/pixinvent.com/apex-angular-4-bootstrap-admin-template/documentation	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/)
11:18:59	564/564	---M--	200	added ('OK')	image/png	etag:%22151c1358-234-55e973502c580%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/app-assets/img/flags/us.png	C:/Users/KASHIF%20KAZMI/Desktop/blue/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/app-assets/img/flags/us.png	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/)
11:19:00	287/287	---M--	200	added ('OK')	image/png	etag:%22151c1357-11f-55e973502c580%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/app-assets/img/flags/es.png	C:/Users/KASHIF%20KAZMI/Desktop/blue/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/app-assets/img/flags/es.png	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/)
11:19:00	436/436	---M--	200	added ('OK')	image/png	etag:%22151c1355-1b4-55e973502c580%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/app-assets/img/flags/br.png	C:/Users/KASHIF%20KAZMI/Desktop/blue/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/app-assets/img/flags/br.png	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/)
11:19:00	22733/22733	---M-Z	200	added ('OK')	text/html	etag:%22155e1351-58cd-56142be0fde00%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/documentation/	C:/Users/KASHIF%20KAZMI/Desktop/blue/pixinvent.com/apex-angular-4-bootstrap-admin-template/documentation/index.html	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/)
11:19:00	99/99	---M--	200	added ('OK')	image/png	etag:%22151c1356-63-55e973502c580%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/app-assets/img/flags/de.png	C:/Users/KASHIF%20KAZMI/Desktop/blue/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/app-assets/img/flags/de.png	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/)
11:19:00	53796/53796	---M--	200	added ('OK')	image/png	etag:%22151c1346-d224-55c762e493800%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/app-assets/img/elements/01.png	C:/Users/KASHIF%20KAZMI/Desktop/blue/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/app-assets/img/elements/01.png	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/)
11:19:01	98126/98126	---M--	200	added ('OK')	image/png	etag:%22151c134c-17f4e-55c762e493800%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/app-assets/img/elements/07.png	C:/Users/KASHIF%20KAZMI/Desktop/blue/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/app-assets/img/elements/07.png	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/)
11:19:01	72382/72382	---M--	200	added ('OK')	image/png	etag:%22151c1350-11abe-55c762e493800%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/app-assets/img/elements/11.png	C:/Users/KASHIF%20KAZMI/Desktop/blue/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/app-assets/img/elements/11.png	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/)
11:19:01	56068/56068	---M--	200	added ('OK')	image/png	etag:%22151c1353-db04-55c762e493800%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/app-assets/img/elements/14.png	C:/Users/KASHIF%20KAZMI/Desktop/blue/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/app-assets/img/elements/14.png	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/)
11:19:01	9664/9664	---M--	200	added ('OK')	image/png	etag:%22151c13c5-25c0-55c762e493800%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/app-assets/img/portrait/small/avatar-s-12.png	C:/Users/KASHIF%20KAZMI/Desktop/blue/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/app-assets/img/portrait/small/avatar-s-12.png	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/)
11:19:01	7860/7860	---M--	200	added ('OK')	image/png	etag:%22151c13c4-1eb4-55c762e493800%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/app-assets/img/portrait/small/avatar-s-11.png	C:/Users/KASHIF%20KAZMI/Desktop/blue/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/app-assets/img/portrait/small/avatar-s-11.png	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/)
11:19:02	8732/8732	---M--	200	added ('OK')	image/png	etag:%22151c13d5-221c-55c762e493800%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/app-assets/img/portrait/small/avatar-s-3.png	C:/Users/KASHIF%20KAZMI/Desktop/blue/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/app-assets/img/portrait/small/avatar-s-3.png	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/)
11:19:02	8699/8699	---M--	200	added ('OK')	image/png	etag:%22151c13d8-21fb-55c762e493800%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/app-assets/img/portrait/small/avatar-s-6.png	C:/Users/KASHIF%20KAZMI/Desktop/blue/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/app-assets/img/portrait/small/avatar-s-6.png	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/)
11:19:02	9247/9247	---M--	200	added ('OK')	image/png	etag:%22151c13cb-241f-55c762e493800%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/app-assets/img/portrait/small/avatar-s-18.png	C:/Users/KASHIF%20KAZMI/Desktop/blue/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/app-assets/img/portrait/small/avatar-s-18.png	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/)
11:19:02	8488/8488	---M--	200	added ('OK')	image/png	etag:%22151c13c2-2128-55c762e493800%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/app-assets/img/portrait/small/avatar-s-1.png	C:/Users/KASHIF%20KAZMI/Desktop/blue/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/app-assets/img/portrait/small/avatar-s-1.png	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/)
11:19:03	9618/9618	---M--	200	added ('OK')	image/png	etag:%22151c13cd-2592-55c762e493800%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/app-assets/img/portrait/small/avatar-s-2.png	C:/Users/KASHIF%20KAZMI/Desktop/blue/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/app-assets/img/portrait/small/avatar-s-2.png	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/)
11:19:03	8710/8710	---M--	200	added ('OK')	image/png	etag:%22151c13c8-2206-55c762e493800%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/app-assets/img/portrait/small/avatar-s-15.png	C:/Users/KASHIF%20KAZMI/Desktop/blue/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/app-assets/img/portrait/small/avatar-s-15.png	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/)
11:19:03	9348/9348	---M--	200	added ('OK')	image/png	etag:%22151c13cc-2484-55c762e493800%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/app-assets/img/portrait/small/avatar-s-19.png	C:/Users/KASHIF%20KAZMI/Desktop/blue/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/app-assets/img/portrait/small/avatar-s-19.png	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/)
11:19:03	8413/8413	---M--	200	added ('OK')	image/png	etag:%22151c13c7-20dd-55c762e493800%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/app-assets/img/portrait/small/avatar-s-14.png	C:/Users/KASHIF%20KAZMI/Desktop/blue/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/app-assets/img/portrait/small/avatar-s-14.png	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/)
11:19:04	8917/8917	---M--	200	added ('OK')	image/png	etag:%22151c13c6-22d5-55c762e493800%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/app-assets/img/portrait/small/avatar-s-13.png	C:/Users/KASHIF%20KAZMI/Desktop/blue/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/app-assets/img/portrait/small/avatar-s-13.png	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/)
11:19:04	8678/8678	---M--	200	added ('OK')	image/png	etag:%22151c13d0-21e6-55c762e493800%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/app-assets/img/portrait/small/avatar-s-22.png	C:/Users/KASHIF%20KAZMI/Desktop/blue/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/app-assets/img/portrait/small/avatar-s-22.png	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/)
11:19:04	7967/7967	---M--	200	added ('OK')	image/png	etag:%22151c13db-1f1f-55c762e493800%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/app-assets/img/portrait/small/avatar-s-9.png	C:/Users/KASHIF%20KAZMI/Desktop/blue/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/app-assets/img/portrait/small/avatar-s-9.png	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/)
11:19:04	9783/9783	---M--	200	added ('OK')	image/png	etag:%22151c13ce-2637-55c762e493800%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/app-assets/img/portrait/small/avatar-s-20.png	C:/Users/KASHIF%20KAZMI/Desktop/blue/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/app-assets/img/portrait/small/avatar-s-20.png	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/)
11:19:05	226968/226968	---M--	200	added ('OK')	image/jpeg	etag:%22151c13dd-37698-55c762e493800%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/app-assets/img/sidebar-bg/01.jpg	C:/Users/KASHIF%20KAZMI/Desktop/blue/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/app-assets/img/sidebar-bg/01.jpg	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/)
11:19:05	51246/51246	---M--	200	added ('OK')	image/jpeg	etag:%22151c13de-c82e-55c762e493800%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/app-assets/img/sidebar-bg/02.jpg	C:/Users/KASHIF%20KAZMI/Desktop/blue/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/app-assets/img/sidebar-bg/02.jpg	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/)
11:19:06	52130/52130	---M--	200	added ('OK')	image/jpeg	etag:%22151c13e0-cba2-55c762e493800%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/app-assets/img/sidebar-bg/04.jpg	C:/Users/KASHIF%20KAZMI/Desktop/blue/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/app-assets/img/sidebar-bg/04.jpg	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/)
11:19:06	66200/66200	---M--	200	added ('OK')	image/jpeg	etag:%22151c13df-10298-55c762e493800%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/app-assets/img/sidebar-bg/03.jpg	C:/Users/KASHIF%20KAZMI/Desktop/blue/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/app-assets/img/sidebar-bg/03.jpg	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/)
11:19:06	42922/42922	---M--	200	added ('OK')	image/jpeg	etag:%22151c13e1-a7aa-55c762e493800%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/app-assets/img/sidebar-bg/05.jpg	C:/Users/KASHIF%20KAZMI/Desktop/blue/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/app-assets/img/sidebar-bg/05.jpg	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/)
11:19:06	108296/108296	---M--	200	added ('OK')	image/jpeg	etag:%22151c13e2-1a708-55c762e493800%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/app-assets/img/sidebar-bg/06.jpg	C:/Users/KASHIF%20KAZMI/Desktop/blue/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/app-assets/img/sidebar-bg/06.jpg	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/)
11:19:06	86659/86659	---M--	200	added ('OK')	application/javascript	etag:%22151c145a-15283-55c8846854500%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/app-assets/vendors/js/core/jquery-3.2.1.min.js	C:/Users/KASHIF%20KAZMI/Desktop/blue/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/app-assets/vendors/js/core/jquery-3.2.1.min.js	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/)
11:19:07	19197/19197	---M--	200	added ('OK')	application/javascript	etag:%22151c145b-4afd-55befe6bcd680%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/app-assets/vendors/js/core/popper.min.js	C:/Users/KASHIF%20KAZMI/Desktop/blue/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/app-assets/vendors/js/core/popper.min.js	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/)
11:19:07	51148/51148	---M--	200	added ('OK')	application/javascript	etag:%22151c1459-c7cc-55f5e42924500%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/app-assets/vendors/js/core/bootstrap.min.js	C:/Users/KASHIF%20KAZMI/Desktop/blue/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/app-assets/vendors/js/core/bootstrap.min.js	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/)
11:19:07	25809/25809	---M--	200	added ('OK')	application/javascript	etag:%22151c1518-64d1-55c762e493800%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/app-assets/vendors/js/perfect-scrollbar.jquery.min.js	C:/Users/KASHIF%20KAZMI/Desktop/blue/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/app-assets/vendors/js/perfect-scrollbar.jquery.min.js	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/)
11:19:07	16330/16330	---M--	200	added ('OK')	application/javascript	etag:%22151c1519-3fca-55c762e493800%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/app-assets/vendors/js/prism.min.js	C:/Users/KASHIF%20KAZMI/Desktop/blue/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/app-assets/vendors/js/prism.min.js	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/)
11:19:08	3369/3369	---M--	200	added ('OK')	application/javascript	etag:%22151c1472-d29-55ba9432a4e80%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/app-assets/vendors/js/jquery.matchHeight-min.js	C:/Users/KASHIF%20KAZMI/Desktop/blue/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/app-assets/vendors/js/jquery.matchHeight-min.js	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/)
11:19:08	1727/1727	---M--	200	added ('OK')	application/javascript	etag:%22151c151b-6bf-55ba9432a4e80%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/app-assets/vendors/js/screenfull.min.js	C:/Users/KASHIF%20KAZMI/Desktop/blue/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/app-assets/vendors/js/screenfull.min.js	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/)
11:19:10	12508/12508	---M--	200	added ('OK')	application/javascript	etag:%22151c147f-30dc-55c762e493800%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/app-assets/vendors/js/pace/pace.min.js	C:/Users/KASHIF%20KAZMI/Desktop/blue/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/app-assets/vendors/js/pace/pace.min.js	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/)
11:19:10	40223/40223	---M--	200	added ('OK')	application/javascript	etag:%22151c1457-9d1f-55ceac1bc5080%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/app-assets/vendors/js/chartist.min.js	C:/Users/KASHIF%20KAZMI/Desktop/blue/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/app-assets/vendors/js/chartist.min.js	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/)
11:19:11	8142/8142	---M--	200	added ('OK')	application/javascript	etag:%22151c13e6-1fce-56150fb7b6800%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/app-assets/js/app-sidebar.js	C:/Users/KASHIF%20KAZMI/Desktop/blue/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/app-assets/js/app-sidebar.js	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/)
11:19:11	699/699	---M--	200	added ('OK')	application/javascript	etag:%22151c1419-2bb-56150fb7b6800%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/app-assets/js/notification-sidebar.js	C:/Users/KASHIF%20KAZMI/Desktop/blue/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/app-assets/js/notification-sidebar.js	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/)
11:19:11	3028/3028	---M--	200	added ('OK')	application/javascript	etag:%22151c13f7-bd4-56150fb7b6800%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/app-assets/js/customizer.js	C:/Users/KASHIF%20KAZMI/Desktop/blue/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/app-assets/js/customizer.js	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/)
11:19:11	15498/15498	---M--	200	added ('OK')	application/javascript	etag:%22151c13f9-3c8a-56150fb7b6800%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/app-assets/js/dashboard1.js	C:/Users/KASHIF%20KAZMI/Desktop/blue/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/app-assets/js/dashboard1.js	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/)
11:19:14	48749/48749	---M-Z	404	error ('Not%20Found')	text/html	date:Tue,%2009%20Jan%202018%2005:48:13%20GMT	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-2/app-assets/img/ico/apple-icon-60.png	C:/Users/KASHIF%20KAZMI/Desktop/blue/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-2/app-assets/img/ico/apple-icon-60.png	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-2/)
11:19:16	48749/48749	---M-Z	404	error ('Not%20Found')	text/html	date:Tue,%2009%20Jan%202018%2005:48:16%20GMT	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-2/app-assets/img/ico/apple-icon-76.png	C:/Users/KASHIF%20KAZMI/Desktop/blue/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-2/app-assets/img/ico/apple-icon-76.a1.delayed	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-2/)
11:19:18	48752/48752	---M-Z	404	error ('Not%20Found')	text/html	date:Tue,%2009%20Jan%202018%2005:48:18%20GMT	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-2/app-assets/img/ico/apple-icon-120.png	C:/Users/KASHIF%20KAZMI/Desktop/blue/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-2/app-assets/img/ico/apple-icon-120.png	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-2/)
11:19:21	48752/48752	---M-Z	404	error ('Not%20Found')	text/html	date:Tue,%2009%20Jan%202018%2005:48:19%20GMT	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-2/app-assets/img/ico/apple-icon-152.png	C:/Users/KASHIF%20KAZMI/Desktop/blue/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-2/app-assets/img/ico/apple-icon-152.png	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-2/)
11:19:22	5430/5430	---M--	200	added ('OK')	image/x-icon	etag:%2215321c0b-1536-5614c678fcc1e%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-2/app-assets/img/ico/favicon.ico	C:/Users/KASHIF%20KAZMI/Desktop/blue/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-2/app-assets/img/ico/favicon.ico	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-2/)
11:19:22	1719/1719	---M--	200	added ('OK')	image/png	etag:%2215321c0a-6b7-5614c678fc836%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-2/app-assets/img/ico/favicon-32.png	C:/Users/KASHIF%20KAZMI/Desktop/blue/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-2/app-assets/img/ico/favicon-32.png	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-2/)
11:19:23	9225/9225	---M--	200	added ('OK')	text/css	etag:%2215362464-2409-5614c678ff32e%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-2/app-assets/fonts/feather/style.min.css	C:/Users/KASHIF%20KAZMI/Desktop/blue/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-2/app-assets/fonts/feather/style.min.css	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-2/)
11:19:26	90692/90692	---M--	200	added ('OK')	text/css	etag:%221536245b-16244-5614c678feb5e%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-2/app-assets/fonts/simple-line-icons/style.css	C:/Users/KASHIF%20KAZMI/Desktop/blue/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-2/app-assets/fonts/simple-line-icons/style.css	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-2/)
11:19:33	3282/3282	---M--	200	added ('OK')	text/css	etag:%22152417e1-cd2-5614c678f3f7e%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-2/app-assets/vendors/css/perfect-scrollbar.min.css	C:/Users/KASHIF%20KAZMI/Desktop/blue/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-2/app-assets/vendors/css/perfect-scrollbar.min.css	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-2/)
11:19:33	2487/2487	---M--	200	added ('OK')	text/css	etag:%22152417f7-9b7-5614c678f56ee%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-2/app-assets/vendors/css/prism.min.css	C:/Users/KASHIF%20KAZMI/Desktop/blue/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-2/app-assets/vendors/css/prism.min.css	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-2/)
11:19:33	11508/11508	---M--	200	added ('OK')	text/css	etag:%22152417ef-2cf4-5614c678f4f1e%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-2/app-assets/vendors/css/chartist.min.css	C:/Users/KASHIF%20KAZMI/Desktop/blue/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-2/app-assets/vendors/css/chartist.min.css	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-2/)
11:19:34	161544/161544	---M--	200	added ('OK')	text/css	etag:%2215341bfb-27708-5614c678fdbbe%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-2/app-assets/fonts/font-awesome/css/font-awesome.min.css	C:/Users/KASHIF%20KAZMI/Desktop/blue/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-2/app-assets/fonts/font-awesome/css/font-awesome.min.css	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-2/)
11:19:34	63506/63506	---M-Z	200	added ('OK')	text/html	etag:%22151e177e-f812-5614188f3c980%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-2/index.html	C:/Users/KASHIF%20KAZMI/Desktop/blue/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-2/index-2.html	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-2/)
11:19:35	1646/1646	---M--	200	added ('OK')	image/png	etag:%22153014d9-66e-5614c678f6a76%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-2/app-assets/img/logo.png	C:/Users/KASHIF%20KAZMI/Desktop/blue/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-2/app-assets/img/logo.png	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-2/)
11:19:36	63506/63506	---M-Z	200	added ('OK')	text/html	etag:%22151e1766-f812-5614188f3c980%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-2/dashboard1.html	C:/Users/KASHIF%20KAZMI/Desktop/blue/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-2/dashboard1.html	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-2/)
11:19:36	72086/72086	---M-Z	200	added ('OK')	text/html	etag:%22151e1767-11996-5614188f3c980%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-2/dashboard2.html	C:/Users/KASHIF%20KAZMI/Desktop/blue/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-2/dashboard2.html	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-2/)
